service_id,date,exception_type
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200905,1
L_43PS20-Lun-Sam-1-SUB1920-0010010,20200905,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200905,1
L_44PS20-Lun-Sam-1-SUB1920-0000010,20200905,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200905,1
L_45PS20-Lun-Sam-1-SUB1920-0000010,20200905,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200905,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200905,1
1_Djf_70-7-jours-70-2020T-1111111,20200906,1
2_Djf_70-7-jours-70-2020T-1111111,20200906,1
3_Djf_70-7-jours-70-2020T-1111111,20200906,1
412_Df70-7-jours-70-2020T-1111111,20200906,1
A_Djf20-7-jours-78-2020T-1111111,20200906,1
NM_Dim70-Dimanche-70-2020T-0000001,20200906,1
Taxi_dim-Dimanche-1-I_TAXI17-0000001,20200906,1
J_Av01-Semaine-1-2021H-1111100,20200907,1
J01v01-Semaine-1-2021H-1111100,20200907,1
J02v01-Semaine-1-2021H-1111100,20200907,1
J03v01-Semaine-1-2021H-1111100,20200907,1
J04v01-Semaine-1-2021H-1111100,20200907,1
J05v01-Semaine-1-2021H-1111100,20200907,1
J06v01-Semaine-1-2021H-1111100,20200907,1
J07v01-Semaine-1-2021H-1111100,20200907,1
J08v01-Semaine-1-2021H-1111100,20200907,1
J09v01-Semaine-1-2021H-1111100,20200907,1
J10v01-Semaine-1-2021H-1111100,20200907,1
J11v01-Semaine-1-2021H-1111100,20200907,1
J12v01-Semaine-1-2021H-1111100,20200907,1
J14v01-Semaine-1-2021H-1111100,20200907,1
N01s01-Lun-Sam-1-2021H-1111110,20200907,1
N02s01-Lun-Sam-1-2021H-1111110,20200907,1
N03s01-Lun-Sam-1-2021H-1111110,20200907,1
SCOL2020-Semaine-9-SCOL17-1000000,20200907,1
SCOL2020-Semaine-9-SCOL17-1100100,20200907,1
SCOL2020-Semaine-9-SCOL17-1101100,20200907,1
SCOL2020-Semaine-9-SCOL17-1111000,20200907,1
SCOL2020-Semaine-9-SCOL17-1111100,20200907,1
L_13PS20-Semaine-1-SUB1920-1111100,20200907,1
L_15PS20-Semaine-1-SUB1920-1111100,20200907,1
L_30PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_30PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_31PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_31PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_32PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_32PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_33PS20-Lun-Sam-1-SUB1920-1101100,20200907,1
L_33PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_33PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_34PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_34PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_35PS20-Lun-Sam-1-SUB1920-1101100,20200907,1
L_35PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_35PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_36PS20-Lun-Sam-1-SUB1920-1101100,20200907,1
L_36PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_36PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_37PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_37PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_38PS20-Lun-Sam-1-SUB1920-1101100,20200907,1
L_38PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_38PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_39PS20-Lun-Sam-1-SUB1920-1101100,20200907,1
L_39PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_39PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_41PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_41PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_42PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_43PS20-Lun-Sam-1-SUB1920-1101100,20200907,1
L_43PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_44PS20-Lun-Sam-1-SUB1920-1101100,20200907,1
L_44PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_45PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200907,1
L_46PS20-Lun-Sam-1-SUB1920-1111100,20200907,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200907,1
J_Av01-Semaine-1-2021H-1111100,20200908,1
J01v01-Semaine-1-2021H-1111100,20200908,1
J02v01-Semaine-1-2021H-1111100,20200908,1
J03v01-Semaine-1-2021H-1111100,20200908,1
J04v01-Semaine-1-2021H-1111100,20200908,1
J05v01-Semaine-1-2021H-1111100,20200908,1
J06v01-Semaine-1-2021H-1111100,20200908,1
J07v01-Semaine-1-2021H-1111100,20200908,1
J08v01-Semaine-1-2021H-1111100,20200908,1
J09v01-Semaine-1-2021H-1111100,20200908,1
J10v01-Semaine-1-2021H-1111100,20200908,1
J11v01-Semaine-1-2021H-1111100,20200908,1
J12v01-Semaine-1-2021H-1111100,20200908,1
J14v01-Semaine-1-2021H-1111100,20200908,1
N01s01-Lun-Sam-1-2021H-1111110,20200908,1
N02s01-Lun-Sam-1-2021H-1111110,20200908,1
N03s01-Lun-Sam-1-2021H-1111110,20200908,1
SCOL2020-Semaine-9-SCOL17-0111100,20200908,1
SCOL2020-Semaine-9-SCOL17-1100100,20200908,1
SCOL2020-Semaine-9-SCOL17-1101100,20200908,1
SCOL2020-Semaine-9-SCOL17-1111000,20200908,1
SCOL2020-Semaine-9-SCOL17-1111100,20200908,1
L_13PS20-Semaine-1-SUB1920-1111100,20200908,1
L_15PS20-Semaine-1-SUB1920-1111100,20200908,1
L_30PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_30PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_31PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_31PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_32PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_32PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_33PS20-Lun-Sam-1-SUB1920-1101100,20200908,1
L_33PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_33PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_34PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_34PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_35PS20-Lun-Sam-1-SUB1920-1101100,20200908,1
L_35PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_35PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_36PS20-Lun-Sam-1-SUB1920-1101100,20200908,1
L_36PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_36PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_37PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_37PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_38PS20-Lun-Sam-1-SUB1920-1101100,20200908,1
L_38PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_38PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_39PS20-Lun-Sam-1-SUB1920-1101100,20200908,1
L_39PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_39PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_41PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_41PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_42PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_43PS20-Lun-Sam-1-SUB1920-1101100,20200908,1
L_43PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_44PS20-Lun-Sam-1-SUB1920-1101100,20200908,1
L_44PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_45PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200908,1
L_46PS20-Lun-Sam-1-SUB1920-1111100,20200908,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200908,1
J_Av01-Semaine-1-2021H-1111100,20200909,1
J01v01-Semaine-1-2021H-1111100,20200909,1
J02v01-Semaine-1-2021H-1111100,20200909,1
J03v01-Semaine-1-2021H-1111100,20200909,1
J04v01-Semaine-1-2021H-1111100,20200909,1
J05v01-Semaine-1-2021H-1111100,20200909,1
J06v01-Semaine-1-2021H-1111100,20200909,1
J07v01-Semaine-1-2021H-1111100,20200909,1
J08v01-Semaine-1-2021H-1111100,20200909,1
J09v01-Semaine-1-2021H-1111100,20200909,1
J10v01-Semaine-1-2021H-1111100,20200909,1
J11v01-Semaine-1-2021H-1111100,20200909,1
J12v01-Semaine-1-2021H-1111100,20200909,1
J14v01-Semaine-1-2021H-1111100,20200909,1
N01s01-Lun-Sam-1-2021H-1111110,20200909,1
N02s01-Lun-Sam-1-2021H-1111110,20200909,1
N03s01-Lun-Sam-1-2021H-1111110,20200909,1
SCOL2020-Semaine-9-SCOL17-0010000,20200909,1
SCOL2020-Semaine-9-SCOL17-0010100,20200909,1
SCOL2020-Semaine-9-SCOL17-0111100,20200909,1
SCOL2020-Semaine-9-SCOL17-1111000,20200909,1
SCOL2020-Semaine-9-SCOL17-1111100,20200909,1
L_13PS20-Semaine-1-SUB1920-1111100,20200909,1
L_15PS20-Semaine-1-SUB1920-1111100,20200909,1
L_30PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_30PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_31PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_31PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_32PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_32PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_33PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_33PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_34PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_34PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_35PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_35PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_36PS20-Lun-Sam-1-SUB1920-0010000,20200909,1
L_36PS20-Lun-Sam-1-SUB1920-0010010,20200909,1
L_36PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_36PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_37PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_37PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_38PS20-Lun-Sam-1-SUB1920-0010000,20200909,1
L_38PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_38PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_39PS20-Lun-Sam-1-SUB1920-0010010,20200909,1
L_39PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_39PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_41PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_41PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_42PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_43PS20-Lun-Sam-1-SUB1920-0010010,20200909,1
L_43PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_44PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_45PS20-Lun-Sam-1-SUB1920-0010000,20200909,1
L_45PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200909,1
L_46PS20-Lun-Sam-1-SUB1920-1111100,20200909,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200909,1
J_Av01-Semaine-1-2021H-1111100,20200910,1
J01v01-Semaine-1-2021H-1111100,20200910,1
J02v01-Semaine-1-2021H-1111100,20200910,1
J03v01-Semaine-1-2021H-1111100,20200910,1
J04v01-Semaine-1-2021H-1111100,20200910,1
J05v01-Semaine-1-2021H-1111100,20200910,1
J06v01-Semaine-1-2021H-1111100,20200910,1
J07v01-Semaine-1-2021H-1111100,20200910,1
J08v01-Semaine-1-2021H-1111100,20200910,1
J09v01-Semaine-1-2021H-1111100,20200910,1
J10v01-Semaine-1-2021H-1111100,20200910,1
J11v01-Semaine-1-2021H-1111100,20200910,1
J12v01-Semaine-1-2021H-1111100,20200910,1
J14v01-Semaine-1-2021H-1111100,20200910,1
N01s01-Lun-Sam-1-2021H-0001110,20200910,1
N01s01-Lun-Sam-1-2021H-1111110,20200910,1
N02s01-Lun-Sam-1-2021H-1111110,20200910,1
N03s01-Lun-Sam-1-2021H-1111110,20200910,1
SCOL2020-Semaine-9-SCOL17-0001000,20200910,1
SCOL2020-Semaine-9-SCOL17-0111100,20200910,1
SCOL2020-Semaine-9-SCOL17-1101100,20200910,1
SCOL2020-Semaine-9-SCOL17-1111000,20200910,1
SCOL2020-Semaine-9-SCOL17-1111100,20200910,1
L_13PS20-Semaine-1-SUB1920-1111100,20200910,1
L_15PS20-Semaine-1-SUB1920-1111100,20200910,1
L_30PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_30PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_31PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_31PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_32PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_32PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_33PS20-Lun-Sam-1-SUB1920-1101100,20200910,1
L_33PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_33PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_34PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_34PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_35PS20-Lun-Sam-1-SUB1920-1101100,20200910,1
L_35PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_35PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_36PS20-Lun-Sam-1-SUB1920-1101100,20200910,1
L_36PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_36PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_37PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_37PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_38PS20-Lun-Sam-1-SUB1920-1101100,20200910,1
L_38PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_38PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_39PS20-Lun-Sam-1-SUB1920-1101100,20200910,1
L_39PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_39PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_41PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_41PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_42PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_43PS20-Lun-Sam-1-SUB1920-1101100,20200910,1
L_43PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_44PS20-Lun-Sam-1-SUB1920-1101100,20200910,1
L_44PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_45PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200910,1
L_46PS20-Lun-Sam-1-SUB1920-1111100,20200910,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200910,1
J_Av01-Semaine-1-2021H-1111100,20200911,1
J01v01-Semaine-1-2021H-1111100,20200911,1
J02v01-Semaine-1-2021H-1111100,20200911,1
J03v01-Semaine-1-2021H-1111100,20200911,1
J04v01-Semaine-1-2021H-1111100,20200911,1
J05v01-Semaine-1-2021H-1111100,20200911,1
J06v01-Semaine-1-2021H-1111100,20200911,1
J07v01-Semaine-1-2021H-1111100,20200911,1
J08v01-Semaine-1-2021H-1111100,20200911,1
J09v01-Semaine-1-2021H-1111100,20200911,1
J10v01-Semaine-1-2021H-1111100,20200911,1
J11v01-Semaine-1-2021H-1111100,20200911,1
J12v01-Semaine-1-2021H-1111100,20200911,1
J14v01-Semaine-1-2021H-1111100,20200911,1
N01s01-Lun-Sam-1-2021H-0001110,20200911,1
N01s01-Lun-Sam-1-2021H-1111110,20200911,1
N02s01-Lun-Sam-1-2021H-1111110,20200911,1
N03s01-Lun-Sam-1-2021H-1111110,20200911,1
SCOL2020-Semaine-9-SCOL17-0000100,20200911,1
SCOL2020-Semaine-9-SCOL17-0010100,20200911,1
SCOL2020-Semaine-9-SCOL17-0111100,20200911,1
SCOL2020-Semaine-9-SCOL17-1100100,20200911,1
SCOL2020-Semaine-9-SCOL17-1101100,20200911,1
SCOL2020-Semaine-9-SCOL17-1111100,20200911,1
L_13PS20-Semaine-1-SUB1920-1111100,20200911,1
L_15PS20-Semaine-1-SUB1920-1111100,20200911,1
L_30PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_30PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_31PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_31PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_32PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_32PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_33PS20-Lun-Sam-1-SUB1920-1101100,20200911,1
L_33PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_33PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_34PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_34PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_35PS20-Lun-Sam-1-SUB1920-1101100,20200911,1
L_35PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_35PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_36PS20-Lun-Sam-1-SUB1920-1101100,20200911,1
L_36PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_36PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_37PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_37PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_38PS20-Lun-Sam-1-SUB1920-1101100,20200911,1
L_38PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_38PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_39PS20-Lun-Sam-1-SUB1920-1101100,20200911,1
L_39PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_39PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_41PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_41PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_42PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_43PS20-Lun-Sam-1-SUB1920-1101100,20200911,1
L_43PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_44PS20-Lun-Sam-1-SUB1920-1101100,20200911,1
L_44PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_45PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200911,1
L_46PS20-Lun-Sam-1-SUB1920-1111100,20200911,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200911,1
N01s01-Lun-Sam-1-2021H-0001110,20200912,1
N01s01-Lun-Sam-1-2021H-1111110,20200912,1
N02s01-Lun-Sam-1-2021H-1111110,20200912,1
N03s01-Lun-Sam-1-2021H-1111110,20200912,1
S_Av61-Samedi-61-2021H-0000010,20200912,1
S01v61-Samedi-61-2021H-0000010,20200912,1
S02v61-Samedi-61-2021H-0000010,20200912,1
S03v61-Samedi-61-2021H-0000010,20200912,1
S04v61-Samedi-61-2021H-0000010,20200912,1
S05v61-Samedi-61-2021H-0000010,20200912,1
S06v61-Samedi-61-2021H-0000010,20200912,1
S07v61-Samedi-61-2021H-0000010,20200912,1
S08v61-Samedi-61-2021H-0000010,20200912,1
S09v61-Samedi-61-2021H-0000010,20200912,1
S10v61-Samedi-61-2021H-0000010,20200912,1
S11v61-Samedi-61-2021H-0000010,20200912,1
S12v61-Samedi-61-2021H-0000010,20200912,1
L_13SA20-Samedi-1-SUB1920-0000010,20200912,1
L_15SA20-Samedi-1-SUB1920-0000010,20200912,1
L_30PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_30PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_31PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_31PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_32PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_32PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_33PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_33PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_34PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_34PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_35PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_35PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_36PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_36PS20-Lun-Sam-1-SUB1920-0010010,20200912,1
L_36PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_37PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_38PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_38PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_39PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_39PS20-Lun-Sam-1-SUB1920-0010010,20200912,1
L_39PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_41PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_41PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_43PS20-Lun-Sam-1-SUB1920-0010010,20200912,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_44PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
L_45PS20-Lun-Sam-1-SUB1920-0000010,20200912,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200912,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200912,1
Di_NM_71-Dimanche-71-2021H-0000001,20200913,1
Djf_A_71-7-jours-71-2021H-1111111,20200913,1
Djf1d_71-7-jours-71-2021H-1111111,20200913,1
Djf2d_71-7-jours-71-2021H-1111111,20200913,1
Djf3d_71-7-jours-71-2021H-1111111,20200913,1
Djf412d1-7-jours-71-2021H-1111111,20200913,1
Taxi_dim-Dimanche-1-I_TAXI17-0000001,20200913,1
J_Av01-Semaine-1-2021H-1111100,20200914,1
J01v01-Semaine-1-2021H-1111100,20200914,1
J02v01-Semaine-1-2021H-1111100,20200914,1
J03v01-Semaine-1-2021H-1111100,20200914,1
J04v01-Semaine-1-2021H-1111100,20200914,1
J05v01-Semaine-1-2021H-1111100,20200914,1
J06v01-Semaine-1-2021H-1111100,20200914,1
J07v01-Semaine-1-2021H-1111100,20200914,1
J08v01-Semaine-1-2021H-1111100,20200914,1
J09v01-Semaine-1-2021H-1111100,20200914,1
J10v01-Semaine-1-2021H-1111100,20200914,1
J11v01-Semaine-1-2021H-1111100,20200914,1
J12v01-Semaine-1-2021H-1111100,20200914,1
J14v01-Semaine-1-2021H-1111100,20200914,1
N01s01-Lun-Sam-1-2021H-1111110,20200914,1
N02s01-Lun-Sam-1-2021H-1111110,20200914,1
N03s01-Lun-Sam-1-2021H-1111110,20200914,1
SCOL2020-Semaine-9-SCOL17-1000000,20200914,1
SCOL2020-Semaine-9-SCOL17-1100100,20200914,1
SCOL2020-Semaine-9-SCOL17-1101100,20200914,1
SCOL2020-Semaine-9-SCOL17-1111000,20200914,1
SCOL2020-Semaine-9-SCOL17-1111100,20200914,1
L_13PS20-Semaine-1-SUB1920-1111100,20200914,1
L_15PS20-Semaine-1-SUB1920-1111100,20200914,1
L_30PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_30PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_31PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_31PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_32PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_32PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_33PS20-Lun-Sam-1-SUB1920-1101100,20200914,1
L_33PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_33PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_34PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_34PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_35PS20-Lun-Sam-1-SUB1920-1101100,20200914,1
L_35PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_35PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_36PS20-Lun-Sam-1-SUB1920-1101100,20200914,1
L_36PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_36PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_37PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_37PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_38PS20-Lun-Sam-1-SUB1920-1101100,20200914,1
L_38PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_38PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_39PS20-Lun-Sam-1-SUB1920-1101100,20200914,1
L_39PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_39PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_41PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_41PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_42PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_42PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_43PS20-Lun-Sam-1-SUB1920-1101100,20200914,1
L_43PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_43PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_44PS20-Lun-Sam-1-SUB1920-1101100,20200914,1
L_44PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_44PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_45PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
L_45PS20-Lun-Sam-1-SUB1920-1111110,20200914,1
L_46PS20-Lun-Sam-1-SUB1920-1111100,20200914,1
Taxi_ls-Lun-Sam-1-I_TAXI17-1111110,20200914,1
